true_close,predicted_close,return
1266.35,1265.8198,0.0
1268.05,1271.5958,0.0
1269.15,1266.0629,0.0
1270.4,1271.0754,0.0
1270.45,1268.6597,0.0
1269.4,1268.4746,0.0
1268.8,1269.266,0.0
1269.75,1270.5123,0.0
1272.55,1271.3678,0.0
1271.75,1271.3094,0.0
1270.15,1270.2765,0.0
1272.15,1270.2839,0.0
1272.35,1271.2432,0.0
1272.05,1276.6566,0.0
1273.1,1276.4736,0.0
1271.95,1272.1367,0.0
1270.85,1275.551,0.0
1271.4,1276.519,0.0
1274.8,1276.2769,0.0
1273.0,1277.0791,0.0
1278.0,1274.9991,0.0
1278.3,1274.3063,0.0
1279.3,1273.0123,0.0
1285.1,1276.6725,0.0
1278.35,1275.3405,0.0
1274.1,1278.4283,0.0
1273.2,1278.0496,0.0
1273.75,1278.0237,0.0
1275.2,1280.7821,0.0
1273.1,1281.7239,0.0
1273.6,1271.2389,0.0
1273.05,1272.3044,0.0
1274.45,1272.1975,0.0
1272.0,1277.9862,0.0
1269.45,1270.9628,0.0
1269.5,1272.2609,0.0
1274.85,1271.8257,0.0
1271.85,1272.2609,0.0
1273.7,1270.8865,0.0
1275.55,1270.3324,0.0
1272.45,1270.2474,0.0
1269.45,1271.3119,0.0
1268.95,1269.8258,0.0
1267.0,1271.0382,0.0
1270.0,1271.3446,0.0
1271.55,1270.677,0.0
1270.95,1269.8544,0.0
1272.2,1269.3082,0.0
1270.85,1267.7139,0.0
1272.0,1271.5548,0.0
1273.8,1270.9113,0.0
1272.7,1270.0881,0.0
1273.45,1270.9429,0.0
1270.25,1270.8131,0.0
1268.3,1270.9835,0.0
1269.0,1272.5635,0.0
1266.45,1271.7167,0.0
1267.65,1272.312,0.0
1266.6,1270.8209,0.0
1267.05,1268.439,0.0
1262.95,1270.4283,0.0
1263.1,1270.6045,0.0
1264.9,1272.387,0.0
1263.35,1271.4808,0.0
1262.6,1272.3346,0.0
1263.45,1270.2611,0.0003958984916267469
1265.5,1268.7692,0.0
1262.0,1268.7839,0.0
1261.35,1270.3823,-0.0015830925713381091
1261.7,1268.0116,0.0
1263.0,1267.0747,0.0
1261.7,1268.4294,0.0
1266.0,1270.3086,0.003169572107765452
1271.1,1267.857,0.0077298132952788685
1275.75,1264.8596,0.0
1275.4,1268.3625,0.0
1273.75,1266.8021,0.0
1273.0,1269.6565,0.0
1275.55,1273.6001,0.0
1277.25,1274.7928,0.0
1279.45,1274.1724,0.0
1278.3,1273.4658,0.0
1281.75,1274.5199,0.0
1280.85,1275.644,0.0
1277.15,1275.692,0.0
1278.45,1276.2302,0.0
1278.75,1274.9672,0.0
1279.0,1277.3447,0.0
1283.35,1282.9513,0.0
1282.15,1282.7625,0.0
1282.9,1276.091,0.0
1289.9,1274.7673,0.0
1290.85,1279.9951,0.0
1291.2,1281.7383,0.0
1281.65,1281.7932,0.0
1286.15,1282.4734,0.0
1291.95,1288.246,0.0
1298.05,1292.5088,0.0
1291.7,1299.5874,0.00038723667905824036
1295.5,1290.9614,0.010806382397690405
1298.75,1289.5825,0.0
1297.75,1290.5353,0.0
1303.05,1300.6095,0.0
1307.5,1303.5632,0.012231942401486378
1312.3,1299.4819,0.0
1310.95,1300.905,0.0
1310.95,1299.7115,0.0
1311.2,1309.2394,0.0
1308.5,1304.7704,0.0
1311.3,1306.562,0.0
1312.7,1306.6404,0.0
1306.95,1303.6791,0.0030512223959723865
1308.95,1311.308,0.0
1307.45,1308.108,0.0
1303.55,1309.548,0.0
1309.9,1309.8336,0.0
1312.0,1308.1532,0.0
1313.0,1311.3394,0.0
1308.6,1310.0588,0.0
1312.95,1308.9991,0.0
1315.0,1313.1707,0.0
1318.55,1310.4994,0.0
1315.1,1312.4421,0.0
1319.8,1310.9423,0.0
1318.25,1311.5514,0.0
1317.7,1313.0072,0.0
1322.85,1320.4174,0.0
1318.35,1317.9362,0.0
1324.2,1318.0792,0.0
1331.5,1319.5479,0.0
1331.15,1319.8337,0.0
1345.2,1322.2021,0.0
1340.55,1322.109,0.0
1339.15,1323.077,0.0
1334.7,1327.9059,0.0
1339.95,1328.1838,0.0
1341.5,1333.5284,0.0027505203687184397
1341.85,1334.6223,0.0
1332.7,1334.6187,0.0
1325.9,1325.9431,0.006593241927024766
1320.9,1338.2743,0.0
1314.0,1340.1145,0.0
1305.5,1337.4922,0.0
1299.7,1326.6212,0.0
1298.6,1326.0024,0.0
1303.15,1326.3748,0.0
1301.25,1326.32,-0.009703196347031963
1297.65,1312.9636,-0.006013021830716131
1294.55,1311.0789,-0.0039624528737401635
1295.5,1313.0034,-0.002387186200523571
1292.05,1319.8859,-0.00851782220005382
1286.2,1311.1344,-0.011565802113352511
1293.0,1313.0077,-0.0035834007629176514
1301.9,1313.4464,0.00567764860376203
1300.65,1304.8423,0.003975299112311919
1294.45,1304.644,0.0018575132541311025
1297.6,1299.7709,0.008863318301974702
1299.7,1294.4514,0.0
1298.05,1310.3134,-0.0029572163760658546
1296.15,1302.886,0.0
1294.95,1304.1669,0.00038626443663331917
1293.75,1307.6395,-0.002967016029593025
1294.45,1313.0913,-0.004039393706239901
1297.6,1303.3263,0.0
1290.55,1311.5754,-0.0043204875978861525
1291.5,1298.6699,0.0
1291.1,1298.6699,0.0
1294.3,1298.3993,0.0
1295.6,1307.505,-0.0015413070283600493
1291.05,1306.6509,0.000387431715160203
1289.55,1298.4773,-0.0015098722415795938
1283.05,1294.0005,0.0
1284.9,1302.0914,-0.007262612995441446
1278.55,1296.6874,0.0
1279.9,1292.1328,0.0
1280.0,1293.3369,0.0
1278.7,1291.5095,-0.0033903589104087206
1275.0,1288.0813,0.0
1276.6,1282.2003,0.0
1284.0,1276.1467,0.0
1287.1,1277.0577,0.0
1284.9,1276.0826,0.0
1295.05,1274.2888,0.0
1301.3,1271.4669,0.0
1301.85,1278.2405,0.0
1307.15,1289.2594,0.0
1310.35,1279.3735,0.0
1309.75,1287.0149,-0.011350913092158639
1303.3,1295.4264,0.0
1303.65,1299.4752,0.0
1304.85,1300.6104,0.0017595532264852401
1306.5,1302.9574,0.0029381462967908644
1348.35,1301.4552,-0.02947127314372965
1351.1,1303.3837,0.0
1372.0,1303.1542,0.0
1366.5,1303.1542,0.0
1373.3,1304.1276,0.0
1368.55,1315.5343,-0.014981273408239735
1372.0,1336.985,-0.015468877211161344
1377.3,1347.4148,-0.0038629737609329113
1376.7,1349.7528,-0.00746432491767292
1373.45,1352.4846,-0.00010922595208628191
1376.05,1354.03,-0.005480252822330204
1376.2,1357.1334,-0.0030612244897959516
1374.75,1360.3998,0.0018514484861685578
1373.05,1358.9055,0.002651267523788836
1373.6,1358.6217,-0.00010921402308046422
1379.5,1364.9232,-0.002507176338069144
1381.9,1363.8622,-0.00414183984885921
1383.5,1367.9098,0.0
1373.45,1364.5674,-0.0002913222388114715
1373.95,1363.9948,-0.0002548048922540306
1381.75,1378.6045,0.0
1381.0,1375.4384,0.0
1379.0,1376.6761,0.0
1381.35,1368.9963,0.0
1384.75,1368.2234,0.0
1381.85,1369.6093,-7.237199203901505e-05
1384.5,1371.3442,-0.0025343953656770456
1378.05,1369.2739,0.0006889050036258488
1377.15,1367.2968,0.003040503854924399
1377.95,1369.2966,0.004910633688391374
1374.55,1375.3811,0.0
1374.45,1373.4137,0.007258938244853705
1373.5,1374.5936,0.0
1374.65,1369.4014,0.0018153432814145155
1377.85,1366.8767,7.2571573714675e-05
1365.9,1370.847,0.0
1375.85,1367.8024,0.0
1370.25,1366.6647,0.0
1355.7,1369.53,0.0
1346.2,1367.2451,0.022970570091083838
1350.6,1368.3654,0.0
1350.7,1380.356,0.0
1351.75,1365.0228,0.0
1347.7,1363.5148,-0.005901010548056355
1349.9,1351.0828,0.0
1353.8,1350.1996,0.0
1351.5,1350.758,0.0
1348.0,1350.7899,0.0
1345.35,1348.3948,0.0
1346.85,1345.1033,0.0
1338.4,1350.4614,0.0
1330.0,1348.7839,0.0
1327.8,1348.7976,0.0
1326.6,1345.4915,0.0
1329.0,1347.5541,0.0
1323.7,1343.2539,0.0
1325.3,1330.5674,0.0
1329.6,1336.1456,0.0013556258472661204
1336.25,1334.2307,0.007274234886175254
1338.6,1334.4993,0.0
1340.0,1328.8917,0.0
