true_close,predicted_close,return
40.065,40.954975,0.0
39.99,41.02742,-0.015873015873015775
39.93,40.635986,-0.010163609320773516
39.97,40.29106,0.0
39.915,40.32572,0.0
39.9,40.32496,-0.004118307749906381
39.945,40.8941,-0.0011252813203301252
39.98,41.045902,0.0012521913348358918
40.01,40.59933,0.0010007505629221704
39.905,40.76936,-0.0002505323813102345
39.965,40.718422,0.0016290726817043818
39.885,40.80934,-0.00150206533984234
39.675,40.80099,-0.007628814407203595
39.47,40.863052,-0.013496625843539094
39.64,40.9077,-0.006640771833103635
39.63,41.39579,-0.008382334542724905
39.725,40.95984,-0.004011533157828672
39.81,40.17331,0.003402646502835668
39.82,39.476746,0.0
39.725,38.9141,-0.002144298688193765
39.835,39.770786,0.0
39.855,39.830517,0.0
39.865,39.85847,0.0
39.935,39.825874,0.0
39.925,39.82557,0.0
39.935,39.870785,0.0
39.915,39.905,0.0
39.95,39.95501,0.0
39.7,39.905003,0.0
39.725,39.96917,0.0
39.755,39.959034,0.0
39.635,39.968014,0.0
39.705,39.975998,0.0
39.65,39.82371,0.0
39.0,39.850174,0.0
39.0,39.8504,0.0
38.795,39.77025,0.0
38.86,39.81986,0.0
38.765,39.799183,0.0
38.845,39.156445,0.0
38.92,39.29896,-0.0020512820512820075
38.925,39.217194,0.003350947287021406
38.985,39.197796,0.003216675244467319
38.97,39.16778,0.005288275506255599
38.935,39.136547,0.0023169005019951965
38.99,38.985027,0.0
39.0,38.969036,0.0
38.94,38.954933,0.0
38.965,39.01892,0.0
39.03,38.931255,0.0
39.06,38.98744,0.0
39.085,39.011513,0.0
39.0,39.001842,0.0
38.97,38.99446,0.0
38.98,39.020504,0.0
38.99,39.04961,0.0
38.885,39.04961,0.0
38.77,39.056034,0.0
38.645,39.00592,0.0
38.775,39.024635,0.0
38.765,39.062572,0.0
38.745,39.03415,0.0
38.71,38.875507,0.0
38.665,38.77283,0.0
38.795,38.756783,0.0
38.64,38.84393,0.0
38.62,38.785793,0.0
38.7,38.782272,0.0
38.61,38.74652,0.0
38.75,38.7553,0.0
38.8,38.762817,0.0
38.65,38.701275,0.0
38.33,38.709194,0.0
38.57,38.69681,0.0
38.53,38.808453,0.0
38.64,38.821686,0.0
