true_close,predicted_close,return
5709.5,5652.57,-0.001403139524686486
5704.0,5642.1157,-0.00035075412136092597
5698.0,5636.1147,-0.0012300123001230013
5701.0,5641.752,-0.0008778089887640449
5681.0,5642.572,0.0033333333333333335
5677.5,5644.8203,0.005604693931167352
5665.5,5645.3965,0.006749649368863955
5652.0,5634.3438,0.008073008073008073
5672.5,5637.1353,0.004999122960884055
5665.0,5633.421,0.0028164055624009857
5657.0,5621.168,0.00361074416556583
5664.5,5619.0737,0.00017650692789691997
5662.5,5603.658,-0.0018577494692144374
5661.0,5606.3823,0.0020273248126928163
5660.0,5619.6177,0.00088261253309797
5656.5,5604.768,8.838607035531201e-05
5663.5,5606.7173,0.00017653808809250596
5661.5,5603.527,0.00017660044150110375
5660.0,5604.5615,0.0001766472354707649
5656.5,5604.6187,0.0006183745583038869
5667.0,5604.459,-0.0018562715460090163
5655.5,5606.7173,0.0014125540743356582
5658.0,5604.6187,0.0006182107215402279
5658.5,5604.6187,0.00026501766784452294
5662.0,5604.6187,-0.0009723327145761513
5665.0,5606.781,0.0003529204164460914
5665.5,5603.749,-0.0017681902572716825
5659.0,5603.2627,-0.00017674089784376105
5640.5,5602.997,0.003181055049924892
5629.0,5603.3696,0.005828329212292476
5633.0,5604.339,0.005648720211827008
5635.0,5604.0674,0.005383461300856059
5641.5,5603.749,0.0030924191553277965
5640.0,5602.4785,8.864462370357238e-05
5638.0,5590.111,-0.0015988630307337006
5652.5,5591.308,-0.003461743298420025
5651.0,5590.985,-0.002839396628216504
5653.0,5592.74,-0.002038464947265798
5654.0,5590.1973,-0.0024822695035460994
5658.5,5589.0864,-0.0036360411493437388
5657.0,5591.5405,-0.000796107916850951
5654.0,5592.1387,-0.0005308794903556893
5654.0,5592.324,-0.0001768972227136034
5649.5,5589.1934,0.0007958967102935974
5647.5,5589.714,0.0019439780860652117
5641.0,5602.775,0.0028283542513699842
5642.0,5596.898,0.0021223912274495934
5635.0,5592.1387,0.0033604527767951893
5629.0,5592.921,0.003628639702628551
5635.0,5591.8228,0.002213368747233289
5636.0,5588.545,0.0008863676653075696
5628.0,5586.9004,0.0024813895781637717
5632.0,5588.545,0.0005323868677905945
5638.5,5582.9155,-0.0016876887546633506
5638.0,5586.3433,-0.0005323868677905945
5630.0,5585.8086,0.0010645848119233499
5631.0,5585.412,-0.0005330490405117271
5637.0,5584.0293,-0.0008877840909090909
5627.5,5584.245,0.0019508734592533475
5622.0,5583.666,0.002837885775097552
5627.5,5583.666,0.0004440497335701599
5622.0,5583.666,0.0015982951518380393
5613.0,5583.8247,0.004257583821181479
5614.5,5568.1113,0.0023100844069302534
5626.0,5583.4277,-0.000711490572749911
5610.5,5576.429,0.0030208796090626386
5604.5,5568.3413,0.0031127712557808608
5608.0,5575.2065,0.0008907892392659896
5598.0,5573.4365,0.002938819129040876
5593.0,5575.2754,0.005865623889086385
5600.0,5564.6396,0.0018714909544603868
5605.0,5557.2725,-8.92140244446427e-05
5609.5,5565.695,-0.0002674750356633381
5614.5,5553.3306,-0.002947481243301179
5614.0,5551.897,-0.0037546933667083854
5600.0,5554.3335,0.0
5591.0,5552.953,0.0024977698483496878
5587.0,5555.7812,0.0040110526784918445
5590.5,5557.608,0.004274646005877639
5585.5,5565.0386,0.005076594228713929
5583.5,5560.009,0.0029464285714285716
5603.0,5541.808,-0.0021463065641209086
5592.5,5548.4907,-0.0009844281367460176
5564.0,5548.374,0.0047401842411233346
5573.0,5547.5864,0.0022379375167845316
5557.0,5545.86,0.004746126981284141
5558.5,5542.907,0.007942173835445297
5572.0,5546.9917,0.0036656236030397854
5565.5,5539.895,0.0
5552.0,5533.944,0.0037681679526287456
5548.5,5528.242,0.0015296023034011158
5561.0,5517.02,-0.00044976162633804086
5577.0,5527.013,-0.0008973438621679827
5579.0,5529.391,-0.0024256580720510286
5582.0,5516.616,-0.005403458213256484
5572.0,5502.514,-0.004235378931242678
5570.0,5510.772,-0.0016184139543247618
5576.0,5518.208,0.00017930787161556393
5576.0,5529.227,0.0005377307761247536
