true_close,predicted_close,return
293.56,291.91196,0.0017682263329705586
293.44,291.79422,0.001225323349217201
293.51,291.92374,0.0014968532063275991
293.21,291.79282,0.0017703332992885937
292.81,291.92606,0.0040476190476190395
293.6,291.78793,-0.0001362583458237514
293.43,291.4924,3.407851690291339e-05
293.81,291.5614,-0.0010221116827365724
293.61,291.48993,-0.0013642099519117156
293.61,291.40424,0.0
293.64,291.16397,-0.00013623978201622486
293.73,291.3894,-0.0010223903486351476
294.2,291.6184,-0.001327388448316893
294.15,291.73032,-0.0018391744150402357
294.12,291.45093,-0.0017369980586491975
294.22,291.48187,-0.001975207737365621
294.34,291.49078,-0.0020767371395497797
294.4,292.03604,-0.0006798096532970382
294.42,292.02524,-0.0009178990311067098
294.63,292.02524,-0.0017339861281109442
294.41,291.80322,-0.0006457752702059605
294.36,292.19778,-6.794863083522e-05
294.65,292.18457,-0.0008491847826086957
294.85,292.24167,-0.0014604986074315835
293.11,292.25345,0.0051590129993550615
291.0,292.5395,0.011582487007914217
291.0,292.17615,0.011414594374235676
290.71,292.34848,0.0133717970473443
290.16,292.60437,0.015906393081227734
290.3,292.32462,0.0
290.52,290.15158,0.0
290.95,289.50992,0.00017182130584196347
291.15,289.5003,0.0
291.64,289.03748,0.0
291.45,288.85046,0.0
291.13,288.9291,-0.002099683326449173
291.43,289.19818,-0.0016497680013748692
291.37,289.6654,-0.0007556242486691647
291.03,289.70587,0.002091619805239383
291.41,289.9112,0.00013724481043048077
291.15,289.83044,0.0
291.2,289.71228,0.0007892118175891918
291.24,289.86752,0.0004461681024127242
291.1,289.68542,0.0
290.97,289.6218,0.0015099001406952324
290.5,289.74792,0.0
290.42,289.67245,0.002678571428571335
289.67,289.6616,0.0053907430298035745
288.61,289.60388,0.008553761593953999
289.39,289.34457,0.005430113070076093
289.49,289.26947,0.0
289.72,288.8907,0.0024103023207767667
289.24,287.90445,0.0014844478199330508
289.59,287.61514,0.0
289.41,287.40634,-6.911088842060422e-05
289.6,288.12274,0.0
288.7,288.19736,0.003520640618528367
288.67,288.4519,0.0
287.8,287.90366,0.006181152664111205
289.5,287.88715,-0.00031097750596031573
289.09,287.9112,0.0017610497237570708
289.53,287.51157,0.0
287.55,286.9178,0.0038798628191360532
288.23,286.26462,-0.0014940931202224003
289.0,286.91132,0.0017271157167530224
288.49,287.81616,0.0
288.59,287.9807,0.0032466411080026175
289.02,285.00363,-0.005112154407928953
289.25,286.30743,-0.0035388405093154138
289.88,286.9698,-0.003044982698961922
289.56,287.20547,0.0
289.78,287.03232,-0.004123497002668138
289.51,287.24847,-0.001695384402463529
290.0,287.69162,-0.0025929127052722557
289.38,288.1307,0.0017248516627570028
288.4,288.52957,0.0
288.23,288.2049,0.005348885361308423
288.0,288.53992,0.0
288.66,288.29333,0.004620689655172328
288.24,288.30392,0.0
287.11,287.65097,0.0
286.75,287.0121,0.0
286.71,286.6692,0.0
286.91,286.90356,0.00606249566964595
287.05,287.01343,0.0
286.6,285.92175,0.0
286.16,285.70676,0.0
286.43,285.73688,0.0
287.07,284.6868,-0.0005576661670906143
287.27,285.7476,0.0
287.28,285.61197,0.0
287.49,284.62885,-0.004647749510763154
287.37,285.05246,0.0
287.16,284.96588,-0.0003135123837392686
287.21,285.8953,0.0
286.92,285.93927,0.0
287.37,285.97128,0.00041740582281124403
287.4,285.98187,0.0
287.52,285.86945,0.0
287.76,286.02008,0.0
288.59,285.86945,0.0
288.94,285.90457,-0.005463339945018593
288.02,286.02008,0.0
288.0,286.0439,-0.0016694490818030684
288.46,286.16635,-0.002432582707812026
288.94,286.7938,-0.001212793236078945
289.23,287.15607,-0.0010036685817125372
288.32,286.98425,0.0
288.23,286.57086,0.0
287.9,286.66046,0.0019413436871663396
288.27,286.96365,0.0023188205163702357
288.38,287.60422,0.0029388376032915766
287.91,287.2114,0.0
288.17,286.82886,0.0
288.21,286.54874,0.0
288.73,286.60626,-0.001595726228882771
289.0,286.60144,-0.0021499410500034834
288.58,286.62698,0.0
288.92,286.57568,-0.0026026303917826283
288.84,286.57086,-0.002185906110128016
289.12,286.7255,-0.0013507429085996825
288.78,287.05188,0.0007612456747405789
288.63,287.16858,0.0
288.54,287.05188,0.0013152429738335714
288.79,287.35843,0.00017310621797519225
289.8,287.46945,-0.002351964582180433
291.26,287.60135,0.0
291.27,286.96613,-0.009146658351522664
290.75,286.97647,-0.007659250017328549
291.69,287.0623,-0.010041898957720063
291.53,287.7357,-0.005969634230503662
291.28,288.79532,-6.866717022585254e-05
291.49,289.17398,-0.0007553129398840502
291.23,288.8078,-0.0016509028374893145
291.08,289.13434,0.002091261270526976
291.19,289.9123,0.0011662607621856242
291.06,289.3639,0.0007552870090633427
291.21,289.21262,0.0009605818381420617
291.45,289.3177,-0.0007554166809736993
291.64,289.0429,-0.0019238697265356681
291.75,289.13965,-0.001923142965074358
292.3,289.23352,-0.00426028997457572
292.3,289.45645,-0.0037430033309296794
292.7,289.25082,-0.004288900325956425
292.96,289.9413,-0.004526128103140835
292.41,289.8685,-0.0022622107969152527
292.67,290.3987,-0.001265822784810142
292.67,290.41895,-0.001265822784810142
292.24,290.65088,0.0015715749914587617
292.47,290.79913,0.0016725832878207
292.52,290.82422,-0.000376184125029776
292.65,290.56177,6.83363515223243e-05
293.16,290.68216,-0.0016742406122937407
292.98,290.68146,-0.002532165343553275
292.64,290.50952,-0.0005812561972166686
292.7,290.47354,-0.0006153425406810024
292.48,290.87354,0.0005808986844351925
292.6,291.10327,0.0019102196752626627
292.3,291.17465,0.0023209775411291104
292.28,290.94946,0.0012301804264625946
292.69,290.79944,3.416467372733483e-05
292.72,290.75897,-0.0008205689277899654
292.6,290.62497,0.0
292.52,290.74658,-0.0007526513855626769
292.51,290.50925,-0.0007869166552621398
292.7,290.7025,-3.416584099214495e-05
291.84,290.72437,0.003006285870456587
291.65,290.75897,0.003246753246753402
291.74,290.6725,0.0026664843429508164
291.61,290.69922,0.0030768178865679028
291.58,290.86606,0.003826443457464997
291.34,290.5279,0.0
290.62,290.18948,0.0035316303788786997
290.58,289.81262,0.003976143141153167
289.5,290.00766,0.007235691505778312
289.7,289.61966,0.0064476301529597215
289.6,289.46964,0.005972403377496919
288.88,288.2432,0.005987199779781189
288.66,288.5881,0.006607474705760751
289.04,287.9269,0.00158894645941271
288.12,287.71426,0.005453917846047581
288.33,288.2226,0.0
288.88,287.1877,0.0
289.32,287.0703,-0.002286426938266362
289.34,286.67316,-0.0010379186271794716
289.3,286.55063,-0.004095515757323361
289.14,286.05338,-0.0028092810321506687
289.43,286.68542,-0.0019039047355303635
289.53,287.4138,-0.0007258399004561715
289.78,287.5865,-0.0015207022879657073
289.66,287.5725,-0.0012443829934324702
289.5,287.5604,-0.0012450715916165651
289.21,287.69394,0.0007601147082196983
289.06,287.77707,0.0016233205540012105
289.09,287.90378,0.002381116709227682
288.34,288.34116,0.0
288.65,288.27866,0.0
288.21,287.66718,0.0034576951004460428
288.53,287.581,0.001833529371064933
288.96,287.604,0.00044968694870108083
289.52,287.1695,0.0
288.99,286.87,-0.0011778971072233912
288.88,286.755,-0.0023246937996600253
289.0,286.592,-0.0016289467299761805
289.0,287.06473,-0.00013842746400893018
